     atm_u           atm_v           atm_T           atm_q           R_net     
-4.47354221E+00  6.36520433E+00  2.92630005E+02  9.34015121E-03  -4.21179810E+01
-4.34184217E+00  5.61768675E+00  2.92609985E+02  9.35333408E-03  -4.20927277E+01
-4.19382858E+00  6.01171350E+00  2.92600006E+02  9.35968477E-03  -4.20674744E+01
-4.01813793E+00  5.71722937E+00  2.92589996E+02  9.37950797E-03  -4.20422211E+01
-4.76037264E+00  5.61323929E+00  2.92549988E+02  9.37306136E-03  -4.20169678E+01
-4.70697880E+00  5.71002197E+00  2.92570007E+02  9.39259585E-03  -4.19917145E+01
-4.87772465E+00  5.59144020E+00  2.92589996E+02  9.39904153E-03  -4.19664612E+01
-4.74423647E+00  5.57446146E+00  2.92600006E+02  9.40548815E-03  -4.19412079E+01
-4.88350916E+00  5.51980400E+00  2.92609985E+02  9.42531694E-03  -4.19159546E+01
-5.13214922E+00  5.78047943E+00  2.92619995E+02  9.41867381E-03  -4.18907013E+01
-5.15752459E+00  6.55404758E+00  2.92649994E+02  9.43195913E-03  -4.18166513E+01
-4.65414190E+00  5.83014250E+00  2.92669983E+02  9.43801459E-03  -4.17426013E+01
-4.04477024E+00  4.94174337E+00  2.92630005E+02  9.45081096E-03  -4.16685513E+01
-4.32961178E+00  5.60186243E+00  2.92600006E+02  9.45745315E-03  -4.15945012E+01
-3.88295674E+00  5.36409664E+00  2.92570007E+02  9.46419500E-03  -4.15204512E+01
-4.36095762E+00  5.70389748E+00  2.92539978E+02  9.46390070E-03  -4.14464012E+01
-4.30613852E+00  5.53148031E+00  2.92549988E+02  9.47044510E-03  -4.13723512E+01
-4.19546986E+00  5.69060040E+00  2.92559998E+02  9.48333740E-03  -4.12983012E+01
-5.11406898E+00  6.20386124E+00  2.92549988E+02  9.48363356E-03  -4.12242512E+01
-5.32746458E+00  6.02160454E+00  2.92570007E+02  9.48998239E-03  -4.11502012E+01
-5.07477617E+00  6.40277672E+00  2.92579987E+02  9.50297434E-03  -4.10761511E+01
-4.50483322E+00  5.87081575E+00  2.92579987E+02  9.52310488E-03  -4.10021011E+01
-4.90439129E+00  6.07807922E+00  2.92570007E+02  9.52945463E-03  -4.09280511E+01
-4.05402327E+00  4.93544960E+00  2.92529999E+02  9.54869762E-03  -4.08540011E+01
-4.29754734E+00  5.44163990E+00  2.92479980E+02  9.55573935E-03  -4.07799511E+01
-4.29692411E+00  5.76476717E+00  2.92470001E+02  9.56198946E-03  -4.07059011E+01
-4.44970512E+00  5.73652601E+00  2.92459991E+02  9.54889599E-03  -4.06318511E+01
-4.20539665E+00  5.68326855E+00  2.92459991E+02  9.56208911E-03  -4.05578011E+01
-3.60869026E+00  5.39059591E+00  2.92440002E+02  9.56149399E-03  -4.04837510E+01
-4.02194881E+00  5.63856411E+00  2.92410004E+02  9.56129562E-03  -4.04097010E+01
-4.38530207E+00  5.53287697E+00  2.92419983E+02  9.54840053E-03  -4.03356510E+01
-3.95438123E+00  5.34404039E+00  2.92440002E+02  9.54780728E-03  -4.02616010E+01
-3.29077315E+00  4.99072123E+00  2.92419983E+02  9.56754480E-03  -4.01875510E+01
-3.37349272E+00  5.19472647E+00  2.92380005E+02  9.56060272E-03  -4.01135010E+01
-3.76080561E+00  5.72528028E+00  2.92329987E+02  9.53501184E-03  -4.00394510E+01
-3.83267760E+00  6.35350132E+00  2.92380005E+02  9.51517746E-03  -3.99654010E+01
-3.76373410E+00  5.77355814E+00  2.92399994E+02  9.50248167E-03  -3.98913509E+01
-4.30881596E+00  6.04073715E+00  2.92429993E+02  9.48274788E-03  -3.98173009E+01
-4.00496960E+00  5.45210457E+00  2.92440002E+02  9.50248167E-03  -3.97432509E+01
-4.51099539E+00  5.81554127E+00  2.92429993E+02  9.48948972E-03  -3.96692009E+01
-4.19316530E+00  5.60511971E+00  2.92429993E+02  9.47600789E-03  -3.95775342E+01
-3.29869771E+00  4.49063206E+00  2.92419983E+02  9.49574076E-03  -3.94858676E+01
-3.57739639E+00  5.10905123E+00  2.92380005E+02  9.49564204E-03  -3.93942009E+01
-3.28674793E+00  5.08054018E+00  2.92329987E+02  9.50179249E-03  -3.93025342E+01
-3.90898848E+00  5.50048304E+00  2.92299988E+02  9.48255230E-03  -3.92108676E+01
-3.97301126E+00  5.33020449E+00  2.92289978E+02  9.47620440E-03  -3.91192009E+01
-4.13257837E+00  5.17679119E+00  2.92309998E+02  9.45002679E-03  -3.90275342E+01
-3.54462051E+00  4.98776770E+00  2.92329987E+02  9.46321338E-03  -3.89358676E+01
-4.15479612E+00  5.86802959E+00  2.92329987E+02  9.43684019E-03  -3.88442009E+01
-3.60602427E+00  5.07417107E+00  2.92339996E+02  9.44992900E-03  -3.87525342E+01
-3.90174317E+00  4.88762903E+00  2.92289978E+02  9.45637561E-03  -3.86608676E+01
-4.00769758E+00  4.91392326E+00  2.92279999E+02  9.45657119E-03  -3.85692009E+01
-4.13182449E+00  5.13895512E+00  2.92250000E+02  9.45686456E-03  -3.84775342E+01
-4.02492571E+00  5.13317680E+00  2.92279999E+02  9.43703577E-03  -3.83858676E+01
-4.04659367E+00  5.01499891E+00  2.92279999E+02  9.45676677E-03  -3.82942009E+01
-3.92364740E+00  5.13191891E+00  2.92250000E+02  9.45666898E-03  -3.82025342E+01
-3.87245679E+00  5.10177469E+00  2.92239990E+02  9.46311560E-03  -3.81108676E+01
-3.90342593E+00  5.35293245E+00  2.92209991E+02  9.46331210E-03  -3.80192009E+01
-3.96529174E+00  5.43777180E+00  2.92209991E+02  9.45686456E-03  -3.79275342E+01
-3.67962837E+00  5.37396526E+00  2.92220001E+02  9.44367796E-03  -3.78358676E+01
-3.79089642E+00  5.23692036E+00  2.92229980E+02  9.44367796E-03  -3.77442009E+01
-4.06336546E+00  5.20087099E+00  2.92229980E+02  9.43703577E-03  -3.76525342E+01
-3.46383500E+00  4.64709187E+00  2.92250000E+02  9.44367796E-03  -3.75608676E+01
-3.89963698E+00  4.86754560E+00  2.92229980E+02  9.43703577E-03  -3.74692009E+01
-4.01657534E+00  5.14098263E+00  2.92209991E+02  9.43078566E-03  -3.73775342E+01
-4.43350220E+00  5.26495457E+00  2.92229980E+02  9.41750314E-03  -3.72858676E+01
-3.82202625E+00  4.89197111E+00  2.92220001E+02  9.43059102E-03  -3.71942009E+01
-4.37875175E+00  5.19993639E+00  2.92220001E+02  9.41056944E-03  -3.71025342E+01
-3.80356407E+00  4.78173637E+00  2.92239990E+02  9.40392911E-03  -3.70108676E+01
-3.99474311E+00  4.59542751E+00  2.92220001E+02  9.40392911E-03  -3.69192009E+01
-4.25345039E+00  5.08707333E+00  2.92209991E+02  9.39133018E-03  -3.68723409E+01
-4.08902073E+00  4.90779543E+00  2.92250000E+02  9.39103868E-03  -3.68254809E+01
-3.79309011E+00  4.85493422E+00  2.92250000E+02  9.38449521E-03  -3.67786209E+01
-4.05341768E+00  4.83067751E+00  2.92239990E+02  9.39133018E-03  -3.67317609E+01
-4.66665792E+00  5.52224636E+00  2.92250000E+02  9.37843882E-03  -3.66849009E+01
-3.64051247E+00  4.64291620E+00  2.92250000E+02  9.39152483E-03  -3.66380409E+01
-4.09087849E+00  5.16140604E+00  2.92229980E+02  9.38507915E-03  -3.65911809E+01
-3.78008556E+00  5.37851572E+00  2.92250000E+02  9.37218778E-03  -3.65443209E+01
-3.93746924E+00  5.30180645E+00  2.92220001E+02  9.37247928E-03  -3.64974609E+01
-3.78646064E+00  5.42776537E+00  2.92239990E+02  9.36574209E-03  -3.64506009E+01
-4.20682001E+00  5.26979208E+00  2.92220001E+02  9.35304351E-03  -3.64037409E+01
-4.84055567E+00  5.87206316E+00  2.92269989E+02  9.33341496E-03  -3.63568810E+01
-4.02469587E+00  4.86501980E+00  2.92299988E+02  9.34650097E-03  -3.63100210E+01
-4.68899441E+00  5.60797882E+00  2.92299988E+02  9.33986157E-03  -3.62631610E+01
-4.19298124E+00  5.12282181E+00  2.92269989E+02  9.35939327E-03  -3.62163010E+01
-4.58184385E+00  5.23379803E+00  2.92250000E+02  9.34640411E-03  -3.61694410E+01
-4.02503681E+00  5.07833481E+00  2.92279999E+02  9.32668056E-03  -3.61225810E+01
-4.33129692E+00  5.23563671E+00  2.92269989E+02  9.33995843E-03  -3.60757210E+01
-4.38507318E+00  5.13426113E+00  2.92250000E+02  9.33995843E-03  -3.60288610E+01
-3.67772460E+00  4.72424698E+00  2.92239990E+02  9.34024807E-03  -3.59820010E+01
-3.86423945E+00  4.99974108E+00  2.92209991E+02  9.34679154E-03  -3.59351410E+01
-3.58023787E+00  4.83841467E+00  2.92199982E+02  9.33409203E-03  -3.58882810E+01
-3.80513906E+00  4.58331347E+00  2.92190002E+02  9.34073236E-03  -3.58414210E+01
-3.52634048E+00  4.83581924E+00  2.92179993E+02  9.33428574E-03  -3.57945610E+01
-4.11590481E+00  4.94006300E+00  2.92179993E+02  9.32822749E-03  -3.57477010E+01
-3.80975032E+00  4.73837519E+00  2.92190002E+02  9.30176582E-03  -3.57008410E+01
-3.38865948E+00  4.69849348E+00  2.92199982E+02  9.32120066E-03  -3.56539810E+01
-3.16833329E+00  4.62723732E+00  2.92169983E+02  9.30147618E-03  -3.56071210E+01
-3.13699794E+00  5.13922977E+00  2.92160004E+02  9.30176582E-03  -3.55602610E+01
-3.11148000E+00  5.45500612E+00  2.92139984E+02  9.30801872E-03  -3.55134010E+01
-3.68252301E+00  5.56368637E+00  2.92139984E+02  9.28877760E-03  -3.54862643E+01
-3.09540796E+00  5.27599669E+00  2.92139984E+02  9.30205453E-03  -3.54591276E+01
-3.38310766E+00  5.56423616E+00  2.92149994E+02  9.27598123E-03  -3.54319908E+01
-3.37868571E+00  5.14355850E+00  2.92139984E+02  9.27617401E-03  -3.54048541E+01
-3.02407241E+00  4.80214691E+00  2.92130005E+02  9.28281248E-03  -3.53777173E+01
-2.86425161E+00  4.36040735E+00  2.92079987E+02  9.29599442E-03  -3.53505806E+01
-2.93214202E+00  4.33075571E+00  2.92049988E+02  9.28945094E-03  -3.53234439E+01
-3.25878000E+00  4.86790657E+00  2.92029999E+02  9.28290840E-03  -3.52963071E+01
-3.01748776E+00  4.77319336E+00  2.92070007E+02  9.27617401E-03  -3.52691704E+01
-2.80771995E+00  4.59978580E+00  2.92029999E+02  9.28945094E-03  -3.52420336E+01
-2.60563469E+00  4.54969406E+00  2.91989990E+02  9.28935502E-03  -3.52148969E+01
-2.61433029E+00  4.43825197E+00  2.91979980E+02  9.28916223E-03  -3.51877602E+01
-2.01212025E+00  3.75259042E+00  2.91949982E+02  9.30859800E-03  -3.51606234E+01
-2.17566013E+00  4.36369991E+00  2.91880005E+02  9.32139438E-03  -3.51334867E+01
-2.25846076E+00  4.10812616E+00  2.91829987E+02  9.33447946E-03  -3.51063499E+01
-2.37676859E+00  4.08369875E+00  2.91809998E+02  9.31485184E-03  -3.50792132E+01
-2.20372868E+00  3.55425191E+00  2.91789978E+02  9.34102293E-03  -3.50520765E+01
-2.61169863E+00  3.80004644E+00  2.91750000E+02  9.32764634E-03  -3.50249397E+01
-2.77842593E+00  3.95329881E+00  2.91729980E+02  9.34082922E-03  -3.49978030E+01
-2.95979118E+00  3.82952189E+00  2.91720001E+02  9.33428574E-03  -3.49706662E+01
-2.59896660E+00  3.60355663E+00  2.91709991E+02  9.32120066E-03  -3.49435295E+01
-2.93075395E+00  3.76472068E+00  2.91709991E+02  9.32784099E-03  -3.49163928E+01
-2.91757751E+00  4.15129089E+00  2.91709991E+02  9.31494776E-03  -3.48892560E+01
-3.04167008E+00  3.62492299E+00  2.91739990E+02  9.31494776E-03  -3.48621193E+01
-2.94634700E+00  3.75761461E+00  2.91750000E+02  9.29522421E-03  -3.48349826E+01
-2.73628521E+00  3.72500038E+00  2.91750000E+02  9.30830836E-03  -3.48078458E+01
-3.06414866E+00  3.97887850E+00  2.91720001E+02  9.30176582E-03  -3.47807091E+01
-2.72791100E+00  3.75464797E+00  2.91729980E+02  9.30195861E-03  -3.47535723E+01
-3.17356062E+00  3.90506554E+00  2.91729980E+02  9.28877760E-03  -3.47264356E+01
-2.79783750E+00  3.71285701E+00  2.91720001E+02  9.28262062E-03  -3.46992989E+01
-3.28509951E+00  4.18964148E+00  2.91760010E+02  9.25645046E-03  -3.47479955E+01
-2.70367551E+00  3.84693956E+00  2.91789978E+02  9.26318392E-03  -3.47966921E+01
-2.90486741E+00  4.04255247E+00  2.91750000E+02  9.25673824E-03  -3.48453888E+01
-2.77669716E+00  3.82179666E+00  2.91769989E+02  9.25654639E-03  -3.48940854E+01
-2.85819149E+00  3.91955853E+00  2.91760010E+02  9.25664231E-03  -3.49427821E+01
-2.70776892E+00  3.75441480E+00  2.91739990E+02  9.24365409E-03  -3.49914787E+01
-2.49475932E+00  3.79790878E+00  2.91699982E+02  9.25664231E-03  -3.50401754E+01
-2.73593783E+00  4.10236597E+00  2.91669983E+02  9.24346317E-03  -3.50888720E+01
-2.60411811E+00  4.10343409E+00  2.91699982E+02  9.22402926E-03  -3.51375687E+01
-2.37773204E+00  4.02052641E+00  2.91709991E+02  9.23057087E-03  -3.51862653E+01
-2.35086703E+00  4.08828592E+00  2.91699982E+02  9.23085772E-03  -3.52349620E+01
-2.56098700E+00  4.33039379E+00  2.91679993E+02  9.22460295E-03  -3.52836586E+01
-2.47921181E+00  4.41790295E+00  2.91660004E+02  9.22469888E-03  -3.53323552E+01
-2.57341170E+00  4.51167202E+00  2.91649994E+02  9.21825226E-03  -3.53810519E+01
-2.77555346E+00  4.51159716E+00  2.91619995E+02  9.21853818E-03  -3.54297485E+01
-2.61551714E+00  4.31873465E+00  2.91609985E+02  9.21180658E-03  -3.54784452E+01
-2.67455626E+00  4.59534931E+00  2.91600006E+02  9.19872336E-03  -3.55271418E+01
-2.66142464E+00  4.62836266E+00  2.91609985E+02  9.17938445E-03  -3.55758385E+01
-2.42473626E+00  4.23382759E+00  2.91630005E+02  9.18573514E-03  -3.56245351E+01
-2.53928733E+00  4.34546995E+00  2.91630005E+02  9.17938445E-03  -3.56732318E+01
-2.94225883E+00  4.97508955E+00  2.91630005E+02  9.15995054E-03  -3.57219284E+01
-2.67493439E+00  4.74724436E+00  2.91639984E+02  9.15340893E-03  -3.57706251E+01
-2.73247743E+00  4.94987679E+00  2.91660004E+02  9.15340893E-03  -3.58193217E+01
-2.66399288E+00  4.57719946E+00  2.91679993E+02  9.14724916E-03  -3.58680183E+01
-2.28682685E+00  4.43064547E+00  2.91690002E+02  9.16033052E-03  -3.59167150E+01
-2.68665338E+00  5.13909435E+00  2.91660004E+02  9.14089661E-03  -3.59654116E+01
-2.58264065E+00  4.71729279E+00  2.91669983E+02  9.14753322E-03  -3.60141083E+01
-2.52416372E+00  4.46144295E+00  2.91669983E+02  9.14753322E-03  -3.60628049E+01
-2.69159293E+00  4.58771038E+00  2.91649994E+02  9.13454499E-03  -3.61115016E+01
-2.50955343E+00  4.03176689E+00  2.91639984E+02  9.15416796E-03  -3.61601982E+01
-2.55816674E+00  4.29136276E+00  2.91600006E+02  9.14108660E-03  -3.61500816E+01
-2.71353054E+00  4.35946989E+00  2.91619995E+02  9.13463999E-03  -3.61399651E+01
-2.69108701E+00  4.58684778E+00  2.91639984E+02  9.12809838E-03  -3.61298485E+01
-2.47060227E+00  3.76113319E+00  2.91639984E+02  9.14791226E-03  -3.61197319E+01
-2.56812835E+00  3.96972322E+00  2.91609985E+02  9.14118066E-03  -3.61096153E+01
-2.96480727E+00  4.28172636E+00  2.91619995E+02  9.12165176E-03  -3.60994987E+01
-2.68249941E+00  3.90306211E+00  2.91649994E+02  9.13482904E-03  -3.60893822E+01
-2.69076037E+00  3.78626919E+00  2.91619995E+02  9.12809838E-03  -3.60792656E+01
-2.74307823E+00  3.57485080E+00  2.91589996E+02  9.14118066E-03  -3.60691490E+01
-3.05692434E+00  3.78848791E+00  2.91589996E+02  9.11501795E-03  -3.60590324E+01
-3.02163148E+00  3.89546418E+00  2.91619995E+02  9.12146270E-03  -3.60489159E+01
-2.62372351E+00  3.50720334E+00  2.91619995E+02  9.12781525E-03  -3.60387993E+01
-2.87761450E+00  3.75018215E+00  2.91600006E+02  9.11492296E-03  -3.60286827E+01
-2.94317937E+00  3.79432464E+00  2.91630005E+02  9.10838228E-03  -3.60185661E+01
-2.74340558E+00  3.32801700E+00  2.91589996E+02  9.12146270E-03  -3.60084496E+01
-2.76359749E+00  3.56280899E+00  2.91579987E+02  9.12155770E-03  -3.59983330E+01
-3.01289701E+00  3.39350772E+00  2.91559998E+02  9.12155770E-03  -3.59882164E+01
-2.69620538E+00  3.60409188E+00  2.91559998E+02  9.10866540E-03  -3.59780998E+01
-2.79934788E+00  3.50668216E+00  2.91589996E+02  9.10866540E-03  -3.59679832E+01
-2.59925532E+00  3.55143261E+00  2.91539978E+02  9.12857149E-03  -3.59578667E+01
-2.68562436E+00  3.62941384E+00  2.91519989E+02  9.12876055E-03  -3.59477501E+01
-2.67776585E+00  3.74026322E+00  2.91519989E+02  9.10942070E-03  -3.59376335E+01
-2.95188332E+00  3.84697104E+00  2.91539978E+02  9.11615137E-03  -3.59275169E+01
-2.94539165E+00  4.05398464E+00  2.91529999E+02  9.10970382E-03  -3.59174004E+01
-3.18578482E+00  4.36880112E+00  2.91539978E+02  9.09680966E-03  -3.59072838E+01
-2.86777139E+00  4.18827724E+00  2.91559998E+02  9.09045618E-03  -3.58971672E+01
-2.80654740E+00  4.05317020E+00  2.91529999E+02  9.11671761E-03  -3.58870506E+01
-2.53282189E+00  3.91514778E+00  2.91510010E+02  9.11027007E-03  -3.58769341E+01
-2.52052903E+00  3.97171879E+00  2.91489990E+02  9.11045913E-03  -3.58668175E+01
-2.66171646E+00  4.22673512E+00  2.91459991E+02  9.11719073E-03  -3.58567009E+01
-2.50144768E+00  4.28071547E+00  2.91419983E+02  9.11728572E-03  -3.58435609E+01
-2.47443366E+00  4.32060432E+00  2.91419983E+02  9.11083724E-03  -3.58304209E+01
-2.34153724E+00  4.10515261E+00  2.91389984E+02  9.11737978E-03  -3.58172810E+01
-2.32476091E+00  4.24626541E+00  2.91350006E+02  9.11083724E-03  -3.58041410E+01
-2.40021729E+00  4.17410898E+00  2.91339996E+02  9.12401639E-03  -3.57910010E+01
-2.31741214E+00  3.98171425E+00  2.91329987E+02  9.11728572E-03  -3.57778610E+01
-2.22448134E+00  4.07998657E+00  2.91309998E+02  9.10429470E-03  -3.57647210E+01
-2.03571391E+00  3.81255198E+00  2.91350006E+02  9.11074318E-03  -3.57515811E+01
-2.30999088E+00  4.01719999E+00  2.91309998E+02  9.11709573E-03  -3.57384411E+01
-2.53443360E+00  3.72930622E+00  2.91309998E+02  9.09083337E-03  -3.57253011E+01
-2.37769341E+00  3.77571416E+00  2.91339996E+02  9.11017600E-03  -3.57121611E+01
-2.40841126E+00  3.46524954E+00  2.91299988E+02  9.11662355E-03  -3.56990211E+01
-2.26217842E+00  3.34122324E+00  2.91260010E+02  9.11662355E-03  -3.56858812E+01
-2.54698181E+00  3.39226317E+00  2.91229980E+02  9.11681261E-03  -3.56727412E+01
-2.49699402E+00  3.28966904E+00  2.91229980E+02  9.09055024E-03  -3.56596012E+01
-2.56848407E+00  3.11582017E+00  2.91250000E+02  9.09737498E-03  -3.56464612E+01
-2.65261436E+00  3.18376708E+00  2.91250000E+02  9.09092743E-03  -3.56333213E+01
-2.45084000E+00  2.74111533E+00  2.91250000E+02  9.10410564E-03  -3.56201813E+01
-2.58749652E+00  2.97657490E+00  2.91199982E+02  9.10429470E-03  -3.56070413E+01
-2.75210118E+00  3.04581118E+00  2.91190002E+02  9.09121055E-03  -3.55939013E+01
-2.66025281E+00  2.94416022E+00  2.91199982E+02  9.09803528E-03  -3.55807613E+01
-2.54510975E+00  2.83657146E+00  2.91199982E+02  9.09803528E-03  -3.55676214E+01
-2.56324410E+00  2.90743113E+00  2.91169983E+02  9.09822434E-03  -3.55544814E+01
-2.81023932E+00  3.13206315E+00  2.91160004E+02  9.08532739E-03  -3.55413414E+01
-2.69087720E+00  3.05220246E+00  2.91169983E+02  9.08542145E-03  -3.55282014E+01
-2.38923979E+00  2.97161603E+00  2.91169983E+02  9.09205806E-03  -3.55150614E+01
-2.59160447E+00  3.15507150E+00  2.91139984E+02  9.09869559E-03  -3.55019215E+01
-2.41379070E+00  3.26205134E+00  2.91130005E+02  9.09888465E-03  -3.54887815E+01
-2.30033827E+00  3.17779398E+00  2.91059998E+02  9.11879819E-03  -3.54756415E+01
-2.35592556E+00  3.32739305E+00  2.91019989E+02  9.11908131E-03  -3.54625015E+01
-2.25459623E+00  3.20796466E+00  2.91000000E+02  9.12571885E-03  -3.54668115E+01
-2.21604848E+00  3.32282472E+00  2.90970001E+02  9.11945943E-03  -3.54711215E+01
-2.17221570E+00  3.25710034E+00  2.90910004E+02  9.11945943E-03  -3.54754314E+01
-2.38966727E+00  3.47698879E+00  2.90889984E+02  9.11300909E-03  -3.54797414E+01
-2.22008824E+00  3.36694193E+00  2.90880005E+02  9.10011120E-03  -3.54840514E+01
-2.19652295E+00  3.19596171E+00  2.90899994E+02  9.10665467E-03  -3.54883614E+01
-2.08586740E+00  3.24907351E+00  2.90869995E+02  9.11983848E-03  -3.54926713E+01
-2.30910707E+00  3.32236981E+00  2.90829987E+02  9.12012160E-03  -3.54969813E+01
-2.29369783E+00  3.30019879E+00  2.90779999E+02  9.11367126E-03  -3.55012913E+01
-2.02376127E+00  3.23869586E+00  2.90750000E+02  9.11386032E-03  -3.55056012E+01
-2.27691817E+00  3.40121913E+00  2.90720001E+02  9.11414344E-03  -3.55099112E+01
-2.27232981E+00  3.48574758E+00  2.90709991E+02  9.12751630E-03  -3.55142212E+01
-2.41360974E+00  3.44699192E+00  2.90709991E+02  9.11471155E-03  -3.55185312E+01
-2.50710654E+00  3.62072253E+00  2.90690002E+02  9.12135094E-03  -3.55228411E+01
-2.56211090E+00  3.71399140E+00  2.90690002E+02  9.10844933E-03  -3.55271511E+01
-2.59855604E+00  3.68368959E+00  2.90699982E+02  9.10882652E-03  -3.55314611E+01
-2.51510954E+00  3.77124810E+00  2.90699982E+02  9.09573585E-03  -3.55357711E+01
-2.11795759E+00  3.59557843E+00  2.90679993E+02  9.10892151E-03  -3.55400810E+01
-1.78096533E+00  3.68410444E+00  2.90619995E+02  9.12191812E-03  -3.55443910E+01
-1.63517749E+00  3.92825937E+00  2.90579987E+02  9.10892151E-03  -3.55487010E+01
-1.70773745E+00  3.98445201E+00  2.90570007E+02  9.10256431E-03  -3.55530109E+01
-1.61408329E+00  3.64238811E+00  2.90529999E+02  9.10939369E-03  -3.55573209E+01
-1.81708968E+00  3.75883126E+00  2.90479980E+02  9.10303742E-03  -3.55616309E+01
-1.99111807E+00  3.87429786E+00  2.90449982E+02  9.10313148E-03  -3.55659409E+01
-1.96623218E+00  3.85894942E+00  2.90429993E+02  9.10332054E-03  -3.55702508E+01
-2.04790354E+00  3.88419485E+00  2.90440002E+02  9.10332054E-03  -3.55745608E+01
-1.77527440E+00  3.78980565E+00  2.90429993E+02  9.10332054E-03  -3.55788708E+01
-1.47107339E+00  3.51671553E+00  2.90399994E+02  9.10977181E-03  -3.55831807E+01
-1.52909052E+00  4.02535963E+00  2.90380005E+02  9.09686834E-03  -3.55874907E+01
-1.35953462E+00  3.90405202E+00  2.90419983E+02  9.09696240E-03  -3.55918007E+01
-1.57953644E+00  3.83224344E+00  2.90410004E+02  9.09686834E-03  -3.55535341E+01
-1.74449325E+00  3.91819668E+00  2.90359985E+02  9.10350867E-03  -3.55152674E+01
-2.18258643E+00  3.73504949E+00  2.90350006E+02  9.10350867E-03  -3.54770008E+01
-2.22368097E+00  3.50396132E+00  2.90339996E+02  9.10360366E-03  -3.54387342E+01
-2.51470113E+00  3.36147022E+00  2.90359985E+02  9.09696240E-03  -3.54004676E+01
-2.32738805E+00  3.15679407E+00  2.90399994E+02  9.09677427E-03  -3.53622009E+01
-2.43578172E+00  3.35256672E+00  2.90410004E+02  9.08994488E-03  -3.53239343E+01
-2.07348704E+00  3.07407141E+00  2.90350006E+02  9.10284836E-03  -3.52856677E+01
-1.66333783E+00  3.12828326E+00  2.90299988E+02  9.10920464E-03  -3.52474010E+01
-1.63164139E+00  3.20227766E+00  2.90260010E+02  9.09601897E-03  -3.52091344E+01
-1.26094413E+00  2.91387105E+00  2.90229980E+02  9.10882652E-03  -3.51708678E+01
-1.28186738E+00  2.89269996E+00  2.90160004E+02  9.10863746E-03  -3.51326012E+01
-1.41990924E+00  3.11570764E+00  2.90100006E+02  9.10873245E-03  -3.50943345E+01
-1.57629764E+00  2.86727571E+00  2.90039978E+02  9.10237618E-03  -3.50560679E+01
-1.75784290E+00  2.72763872E+00  2.90010010E+02  9.09601897E-03  -3.50178013E+01
