     atm_u           atm_v           atm_T           atm_q     
-3.06527000E+00   9.07144000E-01   2.90083000E+02   1.03983000E-02
-2.17177000E+00   4.99496000E-01   2.90099000E+02   1.06101000E-02
-2.25415000E+00  -1.63250000E-01   2.90082000E+02   1.03699000E-02
-1.82324000E+00   2.13842000E-01   2.90092000E+02   1.04223000E-02
-3.09271000E+00  -1.25178000E-01   2.90058000E+02   1.03449000E-02
-2.75816000E+00   6.79905000E-01   2.90062000E+02   1.01735000E-02
-2.31247000E+00   1.43582000E-01   2.90121000E+02   1.02855000E-02
-2.26278000E+00   1.11216000E+00   2.90017000E+02   1.02955000E-02
-3.27602000E+00  -1.79479000E-01   2.90152000E+02   1.03472000E-02
-2.25206000E+00   9.78009000E-03   2.90155000E+02   1.03768000E-02
-1.86066000E+00  -1.22866000E-01   2.90142000E+02   1.04203000E-02
-1.86209000E+00   5.56673000E-01   2.90117000E+02   1.04566000E-02
-2.79493000E+00   3.52437000E-01   2.90097000E+02   1.01912000E-02
-2.90790000E+00   2.85642000E-01   2.90122000E+02   1.02963000E-02
-3.02426000E+00   4.79247000E-01   2.90097000E+02   1.02994000E-02
-2.90274000E+00   2.01090000E-01   2.90154000E+02   1.04726000E-02
-1.02067000E+00   3.04198000E-01   2.90221000E+02   1.07745000E-02
-1.53368000E+00   2.96178000E-01   2.90104000E+02   1.04696000E-02
-2.35780000E+00   5.31074000E-01   2.90123000E+02   1.04105000E-02
-2.58159000E+00  -1.70983000E-01   2.90190000E+02   1.04300000E-02
-2.22564000E+00   1.43131000E-01   2.90145000E+02   1.04374000E-02
-2.56886000E+00   2.59856000E-01   2.90118000E+02   1.03214000E-02
-2.29522000E+00   1.03075000E-01   2.90155000E+02   1.02515000E-02
-3.17415000E+00   1.91686000E-01   2.90186000E+02   1.03340000E-02
-2.29798000E+00   2.10199000E-02   2.90204000E+02   1.05051000E-02
-2.58803000E+00   7.03461000E-01   2.90182000E+02   1.02738000E-02
-1.88836000E+00   4.47266000E-01   2.90228000E+02   1.06127000E-02
-2.26490000E+00   6.70208000E-02   2.90161000E+02   1.05137000E-02
-2.11446000E+00   1.40066000E-01   2.90209000E+02   1.02702000E-02
-2.38730000E+00  -2.43515000E-01   2.90167000E+02   1.03601000E-02
-1.69628000E+00   4.83607000E-01   2.90139000E+02   1.03747000E-02
-2.23279000E+00   7.96660000E-02   2.90169000E+02   1.04713000E-02
-1.97756000E+00   3.05720000E-01   2.90236000E+02   1.05490000E-02
-2.76419000E+00   4.68121000E-01   2.90192000E+02   1.04032000E-02
-2.58716000E+00   5.20005000E-01   2.90160000E+02   1.02464000E-02
-3.03737000E+00   9.27702000E-02   2.90169000E+02   1.02646000E-02
-2.16555000E+00   9.32870000E-01   2.90274000E+02   1.06080000E-02
-2.79541000E+00   5.70678000E-02   2.90266000E+02   1.01933000E-02
-2.78455000E+00   7.87058000E-01   2.90183000E+02   1.02411000E-02
-2.36937000E+00   1.35145000E-01   2.90211000E+02   1.03788000E-02
-1.37381000E+00   3.62933000E-01   2.90215000E+02   1.04377000E-02
-1.79011000E+00   1.36618000E-01   2.90202000E+02   1.03186000E-02
-2.57224000E+00  -7.58943000E-02   2.90211000E+02   1.02373000E-02
-1.52174000E+00   4.49661000E-01   2.90241000E+02   1.04524000E-02
-2.13589000E+00  -3.73098000E-01   2.90189000E+02   1.02899000E-02
-2.63597000E+00   2.21051000E-01   2.90236000E+02   1.05510000E-02
-2.13034000E+00   2.38635000E-01   2.90242000E+02   1.05196000E-02
-2.57213000E+00  -4.29284000E-02   2.90196000E+02   1.01811000E-02
-2.20338000E+00   5.93838000E-01   2.90186000E+02   1.03464000E-02
-2.43809000E+00   6.51302000E-01   2.90274000E+02   1.04816000E-02
-3.00204000E+00   4.80944000E-01   2.90319000E+02   1.02479000E-02
-2.10382000E+00   1.66606000E-01   2.90333000E+02   1.05792000E-02
-3.48807000E+00  -1.02681000E-01   2.90255000E+02   1.03346000E-02
-2.68489000E+00   3.43588000E-01   2.90339000E+02   1.04470000E-02
-2.10644000E+00   2.95523000E-01   2.90317000E+02   1.05702000E-02
-2.29965000E+00   5.84891000E-01   2.90324000E+02   1.04546000E-02
-3.00137000E+00   4.63813000E-01   2.90281000E+02   1.02641000E-02
-1.79962000E+00   4.08427000E-01   2.90335000E+02   1.04781000E-02
-2.96889000E+00   1.97457000E-01   2.90357000E+02   1.05569000E-02
-2.86447000E+00   6.80457000E-01   2.90310000E+02   1.03917000E-02
-2.83376000E+00   7.31880000E-01   2.90382000E+02   1.06178000E-02
-1.96525000E+00   7.70172000E-01   2.90453000E+02   1.08389000E-02
-3.14277000E+00   4.30852000E-01   2.90401000E+02   1.04352000E-02
-2.38525000E+00   4.03983000E-01   2.90369000E+02   1.04813000E-02
-2.29359000E+00   8.74508000E-01   2.90384000E+02   1.05943000E-02
-2.90288000E+00   4.95152000E-01   2.90391000E+02   1.05130000E-02
-2.57241000E+00   9.83595000E-01   2.90364000E+02   1.04579000E-02
-1.63643000E+00   6.48532000E-02   2.90425000E+02   1.07434000E-02
-2.32852000E+00  -1.16755000E-01   2.90398000E+02   1.05055000E-02
-2.05339000E+00   2.30906000E-01   2.90423000E+02   1.06218000E-02
-2.44828000E+00   3.73472000E-01   2.90360000E+02   1.03187000E-02
-2.00268000E+00  -1.80233000E-02   2.90399000E+02   1.05041000E-02
-2.02705000E+00   1.66999000E-01   2.90427000E+02   1.06274000E-02
-2.82018000E+00   1.05005000E-01   2.90356000E+02   1.03721000E-02
-2.33589000E+00   7.24544000E-01   2.90382000E+02   1.05604000E-02
-2.60800000E+00   3.71508000E-01   2.90318000E+02   1.01419000E-02
-3.00111000E+00  -1.04484000E-01   2.90312000E+02   1.01326000E-02
-3.37626000E+00  -2.41501000E-02   2.90379000E+02   1.02265000E-02
-2.87265000E+00   7.34915000E-01   2.90412000E+02   1.04870000E-02
-3.30087000E+00   1.71489000E-01   2.90440000E+02   1.04619000E-02
-2.48202000E+00   9.60386000E-01   2.90440000E+02   1.05717000E-02
-2.73219000E+00   5.12022000E-01   2.90459000E+02   1.04774000E-02
-3.23255000E+00   2.76445000E-01   2.90464000E+02   1.03682000E-02
-1.84273000E+00   1.37164000E-01   2.90630000E+02   1.09957000E-02
-2.04562000E+00  -4.24069000E-02   2.90507000E+02   1.07146000E-02
-2.76298000E+00   6.99605000E-01   2.90537000E+02   1.07656000E-02
-2.39883000E+00   1.02153000E-02   2.90437000E+02   1.04390000E-02
-1.90826000E+00   5.29050000E-02   2.90380000E+02   1.03837000E-02
-2.57100000E+00  -3.21105000E-01   2.90424000E+02   1.04717000E-02
-3.28454000E+00   1.11445000E-02   2.90430000E+02   1.04161000E-02
-2.60924000E+00   1.07645000E+00   2.90496000E+02   1.05232000E-02
-2.97795000E+00  -1.21533000E-01   2.90467000E+02   1.05211000E-02
-2.31018000E+00   2.89243000E-01   2.90523000E+02   1.06977000E-02
-2.25122000E+00  -2.41218000E-01   2.90536000E+02   1.06180000E-02
-2.49938000E+00   7.64645000E-01   2.90434000E+02   1.03928000E-02
-2.51429000E+00   1.69266000E-01   2.90526000E+02   1.06216000E-02
-2.35058000E+00   2.06091000E-01   2.90620000E+02   1.09076000E-02
-3.21849000E+00   3.50322000E-01   2.90614000E+02   1.08889000E-02
-2.95100000E+00   4.05874000E-01   2.90463000E+02   1.03966000E-02
-1.93974000E+00   7.32281000E-01   2.90567000E+02   1.06462000E-02
-2.52230000E+00   1.08218000E-01   2.90492000E+02   1.04404000E-02
-3.19060000E+00   1.79699000E-01   2.90488000E+02   1.03851000E-02
-1.38266000E+00  -1.30776000E-01   2.90572000E+02   1.05317000E-02
-2.12435000E+00   4.48748000E-02   2.90595000E+02   1.06716000E-02
-3.46517000E+00   3.60717000E-01   2.90566000E+02   1.04973000E-02
-2.70003000E+00  -2.96370000E-01   2.90508000E+02   1.03482000E-02
-2.18354000E+00   9.28564000E-02   2.90559000E+02   1.04387000E-02
-2.72424000E+00   9.28381000E-02   2.90550000E+02   1.04002000E-02
-2.80112000E+00   7.74969000E-02   2.90557000E+02   1.04727000E-02
-1.61859000E+00   6.29011000E-01   2.90630000E+02   1.07376000E-02
-2.28802000E+00  -5.37600000E-02   2.90602000E+02   1.05089000E-02
-2.58801000E+00   6.67802000E-01   2.90656000E+02   1.06601000E-02
-2.87491000E+00   1.23464000E+00   2.90705000E+02   1.08732000E-02
-3.86833000E+00   6.47208000E-01   2.90574000E+02   1.04834000E-02
-1.88389000E+00   1.27795000E-01   2.90606000E+02   1.02654000E-02
-2.38731000E+00  -2.56824000E-01   2.90661000E+02   1.05342000E-02
-2.63059000E+00   1.02745000E+00   2.90627000E+02   1.05761000E-02
-2.20369000E+00   8.68077000E-01   2.90634000E+02   1.04462000E-02
-2.82541000E+00   8.13380000E-01   2.90689000E+02   1.05481000E-02
-2.99703000E+00   5.26342000E-01   2.90722000E+02   1.05173000E-02
-1.96245000E+00   1.69584000E-01   2.90756000E+02   1.07590000E-02
-2.43639000E+00   2.01187000E-01   2.90759000E+02   1.07267000E-02
-2.38268000E+00   6.00259000E-01   2.90686000E+02   1.06310000E-02
-2.27786000E+00   2.67065000E-01   2.90679000E+02   1.07900000E-02
-2.36906000E+00   3.08273000E-01   2.90740000E+02   1.07835000E-02
-2.17396000E+00   1.35445000E-01   2.90776000E+02   1.09002000E-02
-2.21220000E+00   3.88233000E-01   2.90583000E+02   1.05008000E-02
-2.89896000E+00  -2.06746000E-01   2.90741000E+02   1.07665000E-02
-2.15313000E+00   4.54231000E-01   2.90688000E+02   1.05989000E-02
-1.34237000E+00   4.91274000E-01   2.90875000E+02   1.11134000E-02
-2.44550000E+00  -3.81480000E-01   2.90799000E+02   1.07116000E-02
-1.89153000E+00   2.59085000E-01   2.90711000E+02   1.06008000E-02
-3.32651000E+00   1.07237000E+00   2.90765000E+02   1.08343000E-02
-2.05218000E+00   4.07030000E-01   2.90755000E+02   1.06462000E-02
-2.47695000E+00   3.12914000E-01   2.90726000E+02   1.05609000E-02
-2.61349000E+00   3.27981000E-01   2.90702000E+02   1.05141000E-02
-2.62886000E+00   6.84718000E-01   2.90761000E+02   1.06258000E-02
-1.67188000E+00   2.66930000E-01   2.90842000E+02   1.07874000E-02
-1.88543000E+00   2.74963000E-01   2.90871000E+02   1.09276000E-02
-3.31580000E+00   6.02127000E-01   2.90734000E+02   1.05559000E-02
-3.16375000E+00   8.43710000E-01   2.90706000E+02   1.04319000E-02
-3.27139000E+00   7.46168000E-01   2.90767000E+02   1.05693000E-02
-2.75257000E+00   8.61423000E-01   2.90777000E+02   1.04415000E-02
-2.75506000E+00   5.00647000E-01   2.90793000E+02   1.05928000E-02
-2.12239000E+00   6.10474000E-01   2.90784000E+02   1.04541000E-02
-2.88183000E+00   7.99763000E-01   2.90856000E+02   1.02080000E-02
-2.45291000E+00   4.72828000E-01   2.90863000E+02   1.08030000E-02
-1.56730000E+00   6.34825000E-02   2.90800000E+02   1.06379000E-02
-2.27023000E+00  -8.43922000E-02   2.90948000E+02   1.09532000E-02
-2.89167000E+00   3.01628000E-01   2.90872000E+02   1.07427000E-02
-2.75835000E+00   7.83897000E-02   2.90818000E+02   1.04176000E-02
-2.71541000E+00   3.97952000E-03   2.90857000E+02   1.06291000E-02
-2.07426000E+00   4.50076000E-02   2.90911000E+02   1.08174000E-02
-2.57015000E+00   1.14917000E+00   2.90904000E+02   1.08639000E-02
-2.38551000E+00   3.30547000E-01   2.90855000E+02   1.06764000E-02
-2.46251000E+00   1.23225000E+00   2.90779000E+02   1.06443000E-02
-2.71814000E+00   1.04336000E+00   2.90796000E+02   1.04836000E-02
-3.22465000E+00   9.21641000E-01   2.90805000E+02   1.04679000E-02
-2.76936000E+00   5.55915000E-01   2.90938000E+02   1.07821000E-02
-1.84958000E+00   4.17496000E-02   2.90902000E+02   1.09575000E-02
-2.36615000E+00   1.65200000E-01   2.90869000E+02   1.06538000E-02
-2.29466000E+00   5.36535000E-01   2.90961000E+02   1.09452000E-02
-2.86569000E+00   1.81514000E-01   2.90927000E+02   1.08295000E-02
-2.42687000E+00   4.80354000E-01   2.90922000E+02   1.08599000E-02
-2.41851000E+00   8.34048000E-01   2.90931000E+02   1.05546000E-02
-2.85684000E+00   6.83076000E-01   2.90912000E+02   1.06506000E-02
-2.82443000E+00   1.75021000E+00   2.90910000E+02   1.08008000E-02
-2.78875000E+00   1.36547000E+00   2.90855000E+02   1.06513000E-02
-2.61112000E+00   5.00875000E-01   2.90887000E+02   1.06043000E-02
-3.34501000E+00   3.17513000E-01   2.90872000E+02   1.04790000E-02
-3.03253000E+00   3.19485000E-01   2.90841000E+02   1.03981000E-02
-1.98133000E+00   1.79190000E-01   2.90903000E+02   1.06428000E-02
-2.99115000E+00   1.12576000E+00   2.90927000E+02   1.08082000E-02
-2.40203000E+00   4.12151000E-01   2.91055000E+02   1.10393000E-02
-2.64031000E+00   1.89771000E-01   2.91107000E+02   1.11348000E-02
-2.43193000E+00   7.18054000E-01   2.91017000E+02   1.09034000E-02
-2.49296000E+00   2.65549000E-01   2.90930000E+02   1.05709000E-02
-2.63738000E+00   5.45072000E-01   2.91020000E+02   1.08438000E-02
-2.84700000E+00   7.09449000E-01   2.91018000E+02   1.08670000E-02
-2.63287000E+00   5.99908000E-01   2.91020000E+02   1.08342000E-02
-2.57514000E+00   7.11122000E-01   2.90959000E+02   1.07384000E-02
-2.73868000E+00   1.20698000E+00   2.91044000E+02   1.09324000E-02
-3.05596000E+00   8.24126000E-01   2.90921000E+02   1.04499000E-02
-2.36768000E+00   8.51801000E-01   2.91072000E+02   1.06954000E-02
-2.94476000E+00   1.05496000E+00   2.91024000E+02   1.06943000E-02
-2.81194000E+00   9.17761000E-01   2.90935000E+02   1.05586000E-02
-2.63373000E+00   1.03066000E+00   2.90898000E+02   1.04216000E-02
-2.16969000E+00   6.32444000E-01   2.91039000E+02   1.08300000E-02
-2.62904000E+00   1.08261000E+00   2.90953000E+02   1.03214000E-02
-1.87007000E+00   3.00601000E-01   2.91079000E+02   1.09398000E-02
-2.12873000E+00   7.71354000E-01   2.91053000E+02   1.07865000E-02
-2.13015000E+00   5.99700000E-01   2.91131000E+02   1.09352000E-02
-2.94609000E+00   1.77193000E-01   2.90977000E+02   1.06485000E-02
-2.44475000E+00   5.25499000E-01   2.91049000E+02   1.07324000E-02
-2.49327000E+00   9.49169000E-01   2.91071000E+02   1.07421000E-02
-4.15702000E+00   4.10626000E-01   2.91138000E+02   1.08494000E-02
-2.13822000E+00   4.95298000E-01   2.91178000E+02   1.09712000E-02
-3.17589000E+00   1.67990000E-01   2.91096000E+02   1.08744000E-02
-3.66831000E+00   9.73394000E-01   2.91012000E+02   1.05258000E-02
-1.69144000E+00   7.76731000E-01   2.91223000E+02   1.10642000E-02
-1.67955000E+00   3.61626000E-01   2.91254000E+02   1.10848000E-02
-2.92399000E+00   4.86320000E-01   2.91118000E+02   1.07438000E-02
-3.14423000E+00   5.57318000E-01   2.91068000E+02   1.04892000E-02
-1.95904000E+00   7.47454000E-01   2.91286000E+02   1.11220000E-02
-1.81086000E+00   4.50292000E-01   2.91274000E+02   1.11280000E-02
-4.05566000E+00   4.86079000E-01   2.91065000E+02   1.07073000E-02
-3.45993000E+00   9.60746000E-01   2.91036000E+02   1.04671000E-02
-2.77820000E+00   9.06276000E-01   2.91117000E+02   1.06168000E-02
-2.43458000E+00   1.15850000E+00   2.91164000E+02   1.07585000E-02
-2.41230000E+00   1.13315000E+00   2.91093000E+02   1.04218000E-02
-3.42212000E+00   1.06571000E+00   2.91229000E+02   1.09062000E-02
-3.51351000E+00   1.65660000E+00   2.91138000E+02   1.05529000E-02
-3.08874000E+00   9.41453000E-01   2.91119000E+02   1.07275000E-02
-3.45643000E+00   1.59344000E+00   2.91163000E+02   1.09447000E-02
-2.67407000E+00   1.19590000E+00   2.91149000E+02   1.09117000E-02
-2.36954000E+00   8.39812000E-01   2.91219000E+02   1.09668000E-02
-2.41791000E+00   7.40679000E-01   2.91146000E+02   1.07851000E-02
-2.26539000E+00   1.27620000E+00   2.91111000E+02   1.07130000E-02
-2.63739000E+00   8.56869000E-01   2.91175000E+02   1.08273000E-02
-1.79307000E+00   1.08394000E+00   2.91139000E+02   1.07306000E-02
-2.16727000E+00   6.21176000E-01   2.91336000E+02   1.12030000E-02
-2.44636000E+00  -2.40155000E-01   2.91244000E+02   1.08877000E-02
-2.14177000E+00   9.04917000E-01   2.91352000E+02   1.11765000E-02
-2.25246000E+00   3.46175000E-01   2.91281000E+02   1.10152000E-02
-2.86201000E+00   3.19570000E-01   2.91099000E+02   1.06133000E-02
-2.98086000E+00   3.16011000E-01   2.91184000E+02   1.07445000E-02
-3.55427000E+00   5.03787000E-01   2.91155000E+02   1.06566000E-02
-3.08287000E+00   9.10044000E-01   2.91279000E+02   1.08293000E-02
-3.41692000E+00   1.13059000E+00   2.91178000E+02   1.06910000E-02
-1.69749000E+00   1.03119000E+00   2.91404000E+02   1.12003000E-02
-2.98378000E+00   9.25227000E-01   2.91206000E+02   1.05640000E-02
-3.13473000E+00   1.33509000E+00   2.91328000E+02   1.09534000E-02
-2.22517000E+00   1.25424000E+00   2.91424000E+02   1.13668000E-02
-1.98867000E+00   3.69907000E-01   2.91301000E+02   1.10504000E-02
-2.71889000E+00   7.85587000E-02   2.91280000E+02   1.09483000E-02
-2.98275000E+00   4.67001000E-01   2.91197000E+02   1.07459000E-02
-2.15692000E+00  -5.40991000E-01   2.91330000E+02   1.10502000E-02
-2.46820000E+00   1.15672000E+00   2.91138000E+02   1.06174000E-02
-1.72977000E+00   2.19243000E-02   2.91294000E+02   1.10062000E-02
-1.60310000E+00   4.41825000E-01   2.91519000E+02   1.14290000E-02
-2.69639000E+00   4.02301000E-01   2.91238000E+02   1.08134000E-02
-2.48740000E+00   7.33750000E-01   2.91338000E+02   1.10516000E-02
-2.59024000E+00   4.01602000E-01   2.91221000E+02   1.08230000E-02
-2.92653000E+00   5.01076000E-01   2.91348000E+02   1.10034000E-02
-2.57389000E+00   6.88658000E-01   2.91250000E+02   1.08023000E-02
-3.28896000E+00   7.07293000E-01   2.91327000E+02   1.09102000E-02
-2.83207000E+00   8.54097000E-01   2.91326000E+02   1.09139000E-02
-3.72895000E+00   7.93068000E-01   2.91340000E+02   1.08735000E-02
-3.08647000E+00   6.12921000E-01   2.91308000E+02   1.07444000E-02
-4.15252000E+00   6.92387000E-01   2.91316000E+02   1.06366000E-02
-2.86399000E+00   3.38096000E-01   2.91401000E+02   1.09854000E-02
-3.08739000E+00   4.92809000E-01   2.91356000E+02   1.09289000E-02
-2.26282000E+00   9.00348000E-02   2.91372000E+02   1.09754000E-02
-2.18636000E+00   1.04570000E+00   2.91569000E+02   1.13833000E-02
-2.57841000E+00   1.77285000E+00   2.91172000E+02   1.03451000E-02
-2.66957000E+00   1.47271000E+00   2.91499000E+02   1.12861000E-02
-2.66913000E+00   1.32228000E+00   2.91297000E+02   1.08791000E-02
-2.21709000E+00   6.05609000E-01   2.91629000E+02   1.15458000E-02
-2.46768000E+00   8.56061000E-01   2.91383000E+02   1.09637000E-02
-2.35979000E+00   7.11532000E-01   2.91451000E+02   1.11343000E-02
-2.35509000E+00   1.37784000E-03   2.91359000E+02   1.09550000E-02
-2.16942000E+00   2.95053000E-01   2.91519000E+02   1.13123000E-02
-3.24089000E+00   4.02042000E-01   2.91362000E+02   1.09327000E-02
-3.10568000E+00   1.71194000E-01   2.91393000E+02   1.09440000E-02
-2.56264000E+00   4.90527000E-01   2.91544000E+02   1.13314000E-02
-2.77811000E+00   9.50282000E-01   2.91621000E+02   1.14269000E-02
-2.97601000E+00   1.35679000E-01   2.91392000E+02   1.09780000E-02
-3.67068000E+00   1.16019000E-01   2.91434000E+02   1.10399000E-02
-2.90246000E+00   9.36435000E-01   2.91335000E+02   1.08343000E-02
-2.31267000E+00   6.04439000E-01   2.91672000E+02   1.14348000E-02
-2.10947000E+00  -3.09195000E-01   2.91617000E+02   1.12920000E-02
-2.80905000E+00   6.12870000E-01   2.91520000E+02   1.11428000E-02
-2.35249000E+00   3.28998000E-01   2.91530000E+02   1.11676000E-02
-2.95665000E+00   4.28834000E-01   2.91496000E+02   1.10661000E-02
-2.69896000E+00   9.70235000E-01   2.91439000E+02   1.09195000E-02
-2.03893000E+00   1.08103000E+00   2.91562000E+02   1.12041000E-02
-1.96842000E+00   6.49331000E-01   2.91692000E+02   1.13993000E-02
-2.25495000E+00   4.00577000E-01   2.91526000E+02   1.10448000E-02
-1.91248000E+00   9.04457000E-01   2.91401000E+02   1.08054000E-02
-3.47369000E+00   5.92266000E-01   2.91393000E+02   1.07596000E-02
-3.74429000E+00   1.23338000E-01   2.91428000E+02   1.07665000E-02
-3.58877000E+00   2.35964000E-01   2.91457000E+02   1.07186000E-02
-3.31202000E+00   1.38691000E+00   2.91440000E+02   1.08385000E-02
-3.23128000E+00   7.30945000E-01   2.91524000E+02   1.10040000E-02
-3.13336000E+00   6.93980000E-01   2.91500000E+02   1.08728000E-02
-2.35325000E+00   8.14902000E-01   2.91642000E+02   1.12308000E-02
-3.05088000E+00   9.54302000E-01   2.91555000E+02   1.10382000E-02
-3.60854000E+00   6.78996000E-01   2.91526000E+02   1.09109000E-02
-2.81461000E+00   1.57597000E+00   2.91427000E+02   1.06405000E-02
-2.44592000E+00   1.13793000E+00   2.91594000E+02   1.08555000E-02
-2.62108000E+00   7.37076000E-01   2.91485000E+02   1.07124000E-02
-2.95786000E+00   1.19534000E+00   2.91471000E+02   1.06549000E-02
-2.08975000E+00   1.56968000E+00   2.91741000E+02   1.13002000E-02
-2.38932000E+00   8.28533000E-02   2.91741000E+02   1.12978000E-02
-2.36844000E+00   2.62146000E-01   2.91820000E+02   1.14410000E-02
-3.09928000E+00   2.21347000E-01   2.91449000E+02   1.07076000E-02
-2.01305000E+00   9.89129000E-01   2.91739000E+02   1.13847000E-02
-1.81172000E+00   4.52179000E-02   2.91619000E+02   1.11783000E-02
-1.47744000E+00   8.72818000E-01   2.91842000E+02   1.15644000E-02
